,Home Score SMA,Home At-bats SMA,Home Hits SMA,Home Doubles SMA,Home Triples SMA,Home Homeruns SMA,Home RBIs SMA,Home Sacrifice Hits SMA,Home Sacrifice Flies SMA,Home Hit-by-pitch SMA,Home Walks SMA,Home Intentional Walks SMA,Home Strikeouts SMA,Home Stolen Bases SMA,Home Caught Stealing SMA,Home Grounded into DP SMA,Home Left on Base SMA,Home Pitchers Used SMA,Home Individual Earned Runs SMA,Home Earned Runs SMA,Home Wild Pitches SMA,Home Balks SMA,Home Putouts SMA,Home Assists SMA,Home Errors SMA,Home Passed Balls SMA,Home Double Plays SMA,Home Triple Plays SMA,Visiting Score SMA,Visiting At-bats SMA,Visiting Hits SMA,Visiting Doubles SMA,Visiting Triples SMA,Visiting Homeruns SMA,Visiting RBIs SMA,Visiting Sacrifice Hits SMA,Visiting Sacrifice Flies SMA,Visiting Hit-by-pitch SMA,Visiting Walks SMA,Visiting Intentional Walks SMA,Visiting Strikeouts SMA,Visiting Stolen Bases SMA,Visiting Caught Stealing SMA,Visiting Grounded into DP SMA,Visiting Left on Base SMA,Visiting Pitchers Used SMA,Visiting Individual Earned Runs SMA,Visiting Earned Runs SMA,Visiting Wild Pitches SMA,Visiting Balks SMA,Visiting Putouts SMA,Visiting Assists SMA,Visiting Errors SMA,Visiting Passed Balls SMA,Visiting Double Plays SMA,Visiting Triple Plays SMA
756,5.5,33.8,9.4,1.6,0.0,1.2,5.0,0.6,0.2,0.7,2.8,0.2,7.7,0.5,0.2,0.4,7.1,3.5,2.3,2.3,0.1,0.0,27.3,11.4,0.7,0.1,0.5,0.0,5.8,35.7,10.5,1.5,0.1,1.5,5.4,0.0,0.4,0.6,3.9,0.0,6.6,0.7,0.3,1.4,7.8,3.7,2.7,2.7,0.2,0.0,26.4,10.3,1.1,0.1,0.7,0.0
757,4.4,32.8,9.4,2.3,0.1,0.9,4.2,0.1,0.3,0.7,3.2,0.4,7.0,0.9,0.2,1.1,7.5,3.9,3.3,3.3,0.4,0.0,27.0,11.2,0.7,0.1,0.5,0.0,4.5,34.4,9.0,2.1,0.0,1.2,4.3,0.4,0.3,0.3,1.1,0.1,8.7,0.3,0.5,0.7,5.0,3.9,3.1,3.1,0.2,0.0,25.8,9.6,0.4,0.3,0.9,0.0
758,3.0,32.7,8.1,1.1,0.2,1.0,2.9,0.0,0.1,0.1,1.9,0.1,7.6,1.0,0.1,0.7,5.7,4.1,4.1,4.1,0.3,0.0,27.3,9.6,0.7,0.1,0.6,0.0,5.3,34.8,9.5,2.1,0.1,1.4,5.2,0.2,0.2,0.2,3.6,0.1,4.8,0.5,0.2,1.3,6.7,3.7,2.6,2.6,0.0,0.0,26.4,7.9,0.4,0.0,0.8,0.0
759,4.0,36.0,9.2,1.3,0.3,1.1,3.9,0.3,0.3,0.2,3.7,0.6,9.9,0.3,0.1,0.8,8.0,4.9,4.2,4.2,0.7,0.0,29.4,10.3,0.7,0.1,0.7,0.0,4.0,36.0,8.9,1.6,0.1,1.0,3.8,0.3,0.5,0.4,2.6,0.4,8.2,0.8,0.1,0.4,7.6,3.3,5.2,5.2,0.2,0.0,26.3,9.9,0.4,0.0,0.7,0.0
760,3.5,33.1,7.7,1.6,0.3,0.7,3.0,0.0,0.1,0.3,3.3,0.2,8.9,0.4,0.3,0.5,7.5,3.3,4.0,4.0,0.3,0.0,27.0,9.3,0.3,0.0,0.9,0.0,4.6,34.2,8.3,1.8,0.1,1.3,4.5,0.2,0.2,0.2,2.9,0.2,9.2,0.1,0.0,0.7,6.1,3.6,3.2,3.2,0.2,0.0,26.1,9.5,1.0,0.0,1.1,0.0
761,6.6,33.4,9.7,1.6,0.1,1.3,6.3,0.1,0.3,0.3,4.9,0.3,7.4,0.5,0.3,0.3,7.4,3.9,4.7,4.7,0.2,0.0,27.0,10.0,0.8,0.0,1.1,0.0,3.8,34.2,8.6,1.7,0.1,0.8,3.8,0.5,0.3,0.1,1.6,0.1,7.2,0.8,0.5,0.5,5.9,4.0,4.3,4.2,0.4,0.0,25.8,8.0,0.9,0.1,0.7,0.0
762,3.4,30.6,6.8,1.6,0.3,0.8,3.4,0.4,0.2,0.4,2.6,0.2,6.1,0.2,0.0,0.9,5.6,4.0,3.3,3.3,0.4,0.0,27.0,9.1,0.6,0.0,0.9,0.0,3.8,33.9,7.8,1.9,0.0,0.9,3.5,0.3,0.4,0.3,4.2,0.7,8.0,0.8,0.3,0.9,7.7,4.1,4.1,4.1,0.7,0.0,25.5,9.2,0.5,0.0,0.7,0.0
763,2.9,31.1,5.2,1.3,0.1,0.5,2.7,0.3,0.2,0.5,2.7,0.2,9.3,0.6,0.1,0.4,5.3,4.7,4.2,4.2,0.2,0.1,27.6,9.7,0.2,0.3,0.6,0.0,4.9,34.8,9.4,1.5,0.7,0.6,4.6,0.9,0.3,0.5,2.5,0.1,8.5,0.6,0.3,0.2,7.1,3.5,2.3,2.3,1.1,0.0,26.4,9.6,0.1,0.0,0.9,0.0
764,3.4,32.8,8.1,2.2,0.1,1.1,3.2,0.4,0.4,0.3,4.0,0.5,7.3,0.4,0.0,0.7,8.4,4.3,4.2,4.2,0.3,0.0,27.0,6.5,0.3,0.1,0.0,0.0,4.9,34.9,9.5,1.7,0.0,1.5,4.8,0.2,0.4,0.5,3.0,0.3,7.2,0.3,0.2,0.8,7.1,3.7,4.2,4.1,0.5,0.0,25.5,9.0,0.8,0.1,1.1,0.0
765,3.4,33.2,7.8,1.5,0.1,0.6,3.0,0.5,0.2,0.4,2.8,0.1,7.7,0.5,0.1,1.0,6.9,4.0,4.7,4.7,0.3,0.0,27.6,11.9,0.6,0.0,1.1,0.0,5.3,36.1,9.6,1.9,0.4,1.0,5.2,0.3,0.5,0.9,2.0,0.2,7.9,0.9,0.3,0.7,6.3,3.9,4.3,4.3,0.2,0.0,27.3,10.4,0.7,0.0,1.2,0.0
766,5.0,34.2,11.0,2.2,0.5,1.1,5.0,0.2,0.7,0.1,3.3,0.1,5.0,0.6,0.2,1.6,7.5,4.2,5.8,5.8,0.5,0.0,27.0,11.0,0.8,0.1,1.3,0.0,6.6,37.1,11.4,2.3,0.1,1.1,6.1,0.1,0.2,0.5,2.7,0.1,6.0,0.3,0.1,1.2,7.0,3.8,4.0,4.0,0.3,0.1,26.4,8.3,0.5,0.1,1.0,0.0
767,3.8,34.8,8.0,1.0,0.4,0.7,3.6,0.4,0.3,0.1,3.7,0.5,9.1,0.4,0.1,1.4,6.8,4.3,4.2,4.2,0.2,0.0,29.7,10.7,0.5,0.2,1.6,0.0,3.0,34.3,7.5,1.7,0.0,0.9,3.0,0.4,0.2,0.6,1.6,0.1,8.6,0.4,0.4,0.3,5.9,3.8,4.0,4.0,0.2,0.1,26.4,9.6,0.5,0.1,0.9,0.0
768,4.5,32.5,8.5,1.1,0.3,0.8,4.3,0.4,0.2,0.4,3.9,0.1,6.5,0.4,0.5,0.3,7.7,3.7,2.9,2.9,0.4,0.0,27.0,10.7,0.3,0.0,0.4,0.0,4.4,33.5,8.0,1.9,0.2,1.0,4.2,0.4,0.3,0.2,3.3,0.4,9.0,0.5,0.3,0.6,6.3,4.5,4.9,4.7,0.3,0.1,25.5,8.6,1.2,0.3,0.8,0.0
769,4.0,32.9,9.0,2.4,0.3,0.4,3.8,0.0,0.4,0.4,3.7,0.4,7.0,0.6,0.1,0.8,7.8,3.9,1.5,1.5,0.2,0.1,27.9,9.2,0.5,0.0,0.6,0.0,3.8,33.9,8.4,1.7,0.2,0.8,3.6,0.1,0.2,0.5,3.2,0.0,7.0,0.5,0.1,1.1,7.1,3.5,3.4,3.4,0.1,0.0,25.5,9.2,0.4,0.0,1.0,0.0
770,5.2,33.7,9.4,1.8,0.0,1.2,4.8,0.6,0.1,0.5,3.2,0.2,7.7,0.5,0.2,0.4,7.4,3.8,2.4,2.4,0.0,0.0,27.3,11.0,0.7,0.1,0.7,0.0,5.4,35.8,10.8,1.7,0.1,1.3,5.1,0.0,0.4,0.6,3.7,0.0,6.9,0.6,0.3,1.6,8.1,3.9,3.0,3.0,0.3,0.0,26.1,10.1,1.0,0.1,0.7,0.0
771,4.5,33.4,10.0,2.5,0.1,0.8,4.4,0.2,0.3,0.6,3.7,0.4,7.2,1.0,0.3,1.0,8.2,3.9,3.7,3.7,0.3,0.0,27.0,11.4,0.9,0.0,0.5,0.0,4.8,35.2,9.8,2.1,0.0,1.3,4.6,0.4,0.2,0.3,1.0,0.1,8.2,0.7,0.5,0.8,5.3,4.1,3.5,3.5,0.3,0.0,26.1,10.0,0.2,0.3,1.0,0.0
772,2.6,32.5,7.8,1.1,0.2,0.6,2.5,0.0,0.1,0.1,2.2,0.1,7.8,0.9,0.1,0.6,6.2,4.0,4.1,4.1,0.3,0.0,27.3,9.6,0.7,0.1,0.5,0.0,4.7,34.4,9.0,1.8,0.2,1.1,4.6,0.2,0.2,0.3,3.4,0.1,5.8,0.5,0.2,1.1,6.8,3.5,2.5,2.5,0.2,0.0,26.1,7.9,0.4,0.0,0.6,0.0
773,4.1,36.1,9.4,1.4,0.3,1.1,3.9,0.4,0.2,0.2,3.4,0.6,9.9,0.3,0.1,0.9,7.7,5.0,4.3,4.3,0.7,0.0,29.4,10.2,0.9,0.2,0.6,0.0,3.9,36.0,9.1,1.5,0.1,1.0,3.6,0.4,0.5,0.4,2.6,0.3,8.2,0.7,0.2,0.5,7.8,3.2,5.0,5.0,0.2,0.0,26.3,10.5,0.3,0.0,0.8,0.0
774,6.7,33.7,10.3,1.7,0.1,1.2,6.4,0.1,0.4,0.3,5.1,0.3,6.7,0.5,0.3,0.4,8.0,4.1,4.8,4.8,0.1,0.0,27.0,10.0,0.9,0.0,0.9,0.0,2.9,34.7,8.2,1.3,0.1,0.6,2.9,0.1,0.4,0.9,2.3,0.3,8.6,0.5,0.2,1.0,7.6,3.7,4.4,4.4,0.1,0.0,25.9,10.6,0.2,0.0,1.8,0.0
775,4.0,34.1,8.6,2.2,0.0,0.7,3.8,0.3,0.1,0.4,3.6,0.1,7.4,0.5,0.2,0.4,8.2,3.8,4.8,4.8,0.3,0.0,27.0,10.8,0.5,0.0,0.6,0.0,3.6,33.3,8.1,1.2,0.1,1.3,3.5,0.1,0.1,0.4,2.3,0.2,8.1,0.3,0.3,1.3,5.6,3.7,4.0,3.9,0.4,0.0,25.2,11.1,1.2,0.2,1.1,0.0
776,3.2,30.5,6.9,1.5,0.3,0.9,3.2,0.4,0.2,0.5,2.3,0.2,4.9,0.2,0.0,1.0,5.5,3.9,2.7,2.7,0.4,0.0,27.0,8.9,0.6,0.0,0.9,0.0,4.4,36.7,9.5,1.7,0.1,1.0,4.1,0.4,0.5,0.3,2.7,0.4,8.5,0.8,0.2,0.2,8.0,3.1,4.1,4.1,0.1,0.0,26.6,10.4,0.3,0.0,1.1,0.0
777,3.0,30.6,5.1,1.3,0.1,0.4,2.7,0.5,0.2,0.5,2.6,0.2,9.3,0.7,0.1,0.3,5.1,4.6,3.8,3.8,0.1,0.1,27.6,9.5,0.2,0.4,0.5,0.0,4.4,34.6,9.0,1.3,0.6,0.6,4.2,0.8,0.2,0.6,2.2,0.2,8.4,0.4,0.4,0.2,7.0,3.6,2.3,2.3,1.0,0.0,26.1,9.2,0.1,0.0,0.7,0.0
778,5.7,34.5,10.0,1.8,0.1,1.1,5.5,0.6,0.3,0.1,2.9,0.1,6.1,0.9,0.0,1.3,5.9,4.7,4.1,4.1,0.3,0.0,29.1,10.4,0.5,0.1,1.1,0.0,4.6,36.8,9.9,1.8,0.1,1.1,4.5,0.2,0.5,0.4,2.8,0.0,8.2,0.5,0.3,0.3,7.9,4.2,5.5,5.5,0.5,0.1,26.1,9.6,0.3,0.1,0.7,0.0
779,3.0,32.5,7.7,2.2,0.1,0.9,2.8,0.4,0.4,0.3,3.5,0.4,7.4,0.4,0.0,0.5,8.0,4.4,4.2,4.2,0.2,0.0,27.0,6.7,0.4,0.1,0.0,0.0,5.5,35.5,10.4,1.8,0.1,1.1,5.1,0.0,0.5,0.8,4.1,0.1,7.3,0.6,0.3,1.4,8.4,4.3,3.6,3.6,0.3,0.0,25.8,9.5,0.9,0.1,0.6,0.0
780,3.4,33.3,8.0,1.4,0.3,0.6,3.1,0.4,0.2,0.4,2.7,0.1,7.4,0.6,0.1,1.1,6.9,4.0,4.4,4.4,0.3,0.0,27.6,11.9,0.6,0.0,1.0,0.0,5.2,35.9,9.5,1.7,0.4,1.0,5.1,0.3,0.5,0.9,2.3,0.2,8.1,0.9,0.3,0.8,6.5,3.8,4.0,4.0,0.3,0.0,27.5,11.4,0.7,0.0,1.3,0.0
781,4.9,34.0,10.8,2.3,0.5,1.0,4.9,0.2,0.7,0.0,2.9,0.1,5.6,0.5,0.2,1.5,6.9,4.1,5.2,5.2,0.5,0.0,27.0,11.0,0.8,0.1,1.2,0.0,6.2,36.9,11.4,2.2,0.1,1.0,5.7,0.1,0.2,0.5,2.5,0.1,6.2,0.3,0.2,1.3,7.0,3.9,4.0,4.0,0.3,0.1,26.4,8.1,0.6,0.1,1.0,0.0
782,3.7,35.0,8.0,1.0,0.4,0.7,3.5,0.3,0.3,0.1,3.8,0.5,10.0,0.5,0.1,1.4,7.1,4.3,4.5,4.5,0.2,0.0,29.7,10.6,0.5,0.2,1.2,0.0,3.7,33.0,7.7,2.0,0.0,0.8,3.4,0.5,0.2,0.3,4.1,0.4,7.4,0.7,0.3,0.8,7.4,3.9,4.0,4.0,0.7,0.0,24.9,9.4,0.5,0.0,0.9,0.0
783,5.7,33.7,9.9,2.0,0.0,1.2,5.3,0.6,0.3,0.4,3.6,0.3,7.5,1.0,0.2,0.3,7.7,3.9,2.8,2.8,0.1,0.0,27.3,10.4,0.6,0.1,0.8,0.0,5.0,35.8,9.4,1.1,0.2,1.0,4.8,0.3,0.1,0.4,3.1,0.2,8.0,0.7,0.1,0.8,7.1,4.5,4.9,4.9,0.9,0.0,26.5,10.8,0.6,0.1,0.9,0.0
784,4.6,33.9,9.9,2.6,0.1,0.7,4.5,0.2,0.3,0.6,3.9,0.4,7.0,1.2,0.2,0.9,8.5,3.9,4.6,4.6,0.5,0.0,27.0,11.0,1.0,0.0,0.5,0.0,5.6,35.8,10.4,2.2,0.0,1.2,5.3,0.4,0.3,0.4,1.6,0.1,7.8,0.7,0.5,0.7,5.9,3.9,3.3,3.3,0.3,0.0,26.4,10.1,0.2,0.3,0.9,0.0
785,2.9,33.3,8.3,1.1,0.3,0.7,2.8,0.0,0.1,0.0,2.4,0.1,7.6,0.8,0.1,0.5,6.8,4.0,4.1,4.1,0.3,0.0,27.3,9.7,0.7,0.0,0.5,0.0,4.4,33.9,8.6,2.0,0.1,0.9,4.3,0.2,0.2,0.4,3.1,0.1,6.0,0.5,0.2,1.1,6.4,3.3,2.7,2.7,0.2,0.0,25.8,7.7,0.4,0.0,0.6,0.0
786,6.7,33.1,10.2,1.6,0.1,1.2,6.4,0.1,0.4,0.2,4.6,0.3,6.4,0.6,0.3,0.4,7.1,4.0,4.5,4.5,0.1,0.0,27.0,9.8,0.9,0.0,0.8,0.0,2.5,34.0,7.5,1.3,0.1,0.7,2.5,0.1,0.3,0.8,2.1,0.1,8.8,0.3,0.2,1.0,6.9,3.5,4.4,4.4,0.2,0.0,25.6,10.8,0.3,0.0,1.8,0.0
787,4.2,34.2,8.5,2.6,0.7,0.9,4.0,0.5,0.4,0.2,3.3,0.4,9.5,0.4,0.5,0.4,7.2,4.9,2.1,2.1,0.6,0.0,29.4,10.5,0.6,0.0,0.6,0.0,4.9,37.3,10.8,1.3,0.1,1.3,4.9,0.7,0.1,0.8,3.0,0.3,8.8,0.3,0.6,0.8,8.5,4.2,3.7,3.7,0.1,0.0,27.8,11.0,0.6,0.0,0.6,0.0
788,4.2,33.9,8.7,2.7,0.0,0.8,4.0,0.3,0.2,0.4,3.7,0.2,7.5,0.5,0.2,0.3,8.3,3.6,4.4,4.4,0.1,0.0,27.0,10.3,0.5,0.0,0.5,0.0,3.6,33.4,8.1,1.2,0.1,1.3,3.5,0.1,0.1,0.4,2.0,0.2,8.0,0.4,0.3,1.1,5.4,3.5,3.7,3.6,0.2,0.0,25.2,11.0,1.0,0.2,1.0,0.0
789,4.1,35.3,9.8,2.1,0.0,1.0,4.0,0.2,0.1,0.4,3.2,0.2,6.6,0.3,0.2,1.1,7.6,4.3,2.6,2.6,0.4,0.1,29.7,9.8,0.7,0.1,1.0,0.0,3.9,34.1,8.4,1.7,0.1,0.8,3.9,0.5,0.3,0.1,1.8,0.1,7.5,0.6,0.4,0.5,5.9,3.7,4.7,4.6,0.3,0.0,25.5,7.5,0.9,0.1,0.9,0.0
790,5.4,34.0,10.0,1.8,0.4,1.1,5.0,0.1,0.5,0.4,2.9,0.4,7.1,0.7,0.2,0.3,7.1,4.5,6.7,6.7,0.5,0.0,26.4,10.8,0.3,0.0,0.8,0.0,4.8,35.1,9.1,2.0,0.4,0.7,4.7,0.3,0.5,1.0,2.4,0.2,8.2,0.6,0.3,0.8,6.3,3.7,3.6,3.6,0.3,0.0,27.5,11.1,0.8,0.0,1.3,0.0
791,3.1,30.8,6.9,1.5,0.3,0.8,3.1,0.4,0.2,0.6,2.0,0.1,4.5,0.1,0.0,1.0,5.4,3.9,3.1,3.1,0.4,0.0,27.0,9.7,0.6,0.0,0.9,0.0,4.5,36.6,9.5,1.7,0.1,1.0,4.2,0.4,0.5,0.3,2.7,0.4,8.5,0.8,0.3,0.1,7.8,3.1,3.8,3.8,0.1,0.0,26.7,10.9,0.3,0.0,1.1,0.0
792,2.3,29.9,4.5,0.9,0.3,0.2,2.0,0.6,0.2,0.5,2.6,0.2,9.0,0.6,0.1,0.3,5.2,4.5,3.7,3.7,0.1,0.1,27.6,10.2,0.3,0.3,0.5,0.0,4.1,33.6,9.0,1.6,0.5,0.6,3.8,0.2,0.2,0.3,3.6,0.1,7.7,1.4,0.2,0.8,7.4,3.1,2.1,2.1,0.4,0.1,25.1,9.5,0.5,0.1,0.9,0.0
793,3.5,32.5,8.0,2.0,0.1,0.6,3.4,0.2,0.5,0.2,2.1,0.0,5.0,0.7,0.2,0.7,5.9,3.9,4.1,4.1,0.6,0.1,27.6,10.6,0.4,0.1,0.7,0.0,3.9,34.4,8.6,1.2,0.6,0.6,3.7,0.8,0.1,0.4,2.1,0.2,8.2,0.3,0.3,0.4,6.9,3.7,2.5,2.5,1.0,0.0,25.8,9.2,0.1,0.0,0.5,0.0
794,5.6,34.6,9.4,1.4,0.1,1.1,5.4,0.6,0.3,0.1,3.3,0.1,6.6,0.9,0.1,1.2,6.0,5.0,4.2,4.2,0.4,0.0,29.4,10.8,0.5,0.1,1.0,0.0,3.1,33.7,7.8,1.9,0.0,1.1,3.0,0.1,0.1,0.2,1.8,0.1,8.2,0.3,0.2,0.5,5.8,3.5,4.3,4.3,0.2,0.1,25.3,6.4,0.9,0.0,0.7,0.0
795,2.9,31.9,7.3,2.0,0.0,0.9,2.7,0.5,0.3,0.3,3.5,0.4,7.3,0.3,0.0,0.5,7.8,4.2,3.1,3.1,0.1,0.0,27.0,6.3,0.4,0.1,0.0,0.0,4.6,34.5,9.1,1.4,0.1,1.0,4.3,0.0,0.4,0.8,3.9,0.1,7.9,0.8,0.3,1.2,8.0,4.2,3.7,3.7,0.3,0.0,25.5,8.8,1.1,0.1,0.5,0.0
796,3.5,33.4,8.1,1.3,0.3,0.6,3.2,0.4,0.2,0.3,2.5,0.1,7.2,0.7,0.1,1.1,6.6,3.9,4.2,4.2,0.3,0.0,27.6,11.3,0.7,0.0,1.0,0.0,4.7,34.6,9.0,1.7,0.1,1.0,4.6,0.2,0.5,0.4,2.8,0.2,9.4,0.1,0.0,0.7,6.8,3.3,3.8,3.8,0.2,0.0,25.8,9.1,1.0,0.0,1.1,0.0
797,3.2,34.3,7.2,0.9,0.2,0.7,3.0,0.3,0.2,0.1,3.4,0.5,10.1,0.5,0.0,1.3,6.4,4.0,3.9,3.9,0.2,0.0,29.7,10.7,0.2,0.2,1.4,0.0,2.7,32.3,7.3,1.7,0.0,0.8,2.4,0.5,0.2,0.3,3.8,0.3,7.0,0.7,0.2,1.0,7.4,3.6,3.8,3.8,0.6,0.0,24.9,9.2,0.5,0.0,1.1,0.0
798,5.5,33.5,9.9,2.1,0.0,1.1,5.1,0.6,0.3,0.2,3.7,0.3,7.5,0.9,0.2,0.4,7.6,4.0,2.8,2.8,0.1,0.0,27.3,10.5,0.6,0.1,0.7,0.0,5.0,36.6,9.7,1.2,0.1,1.0,4.8,0.3,0.0,0.2,2.9,0.2,8.1,0.8,0.1,0.5,7.4,4.5,4.7,4.7,0.9,0.0,26.5,11.1,0.6,0.1,0.9,0.0
799,3.3,30.7,6.6,1.3,0.0,0.9,3.0,0.4,0.2,0.4,2.5,0.2,7.1,1.0,0.2,0.8,5.4,3.8,3.8,3.8,0.3,0.0,27.0,9.1,0.2,0.0,0.4,0.0,4.1,33.4,8.0,1.9,0.1,0.9,4.0,0.2,0.2,0.4,3.1,0.1,6.2,0.4,0.1,1.0,6.2,3.6,3.1,3.1,0.2,0.0,25.5,7.3,0.4,0.0,0.6,0.0
800,3.2,32.8,8.3,1.2,0.2,0.6,3.2,0.0,0.4,0.1,2.9,0.1,7.0,1.2,0.2,0.4,7.2,4.0,4.1,4.1,0.3,0.0,27.3,9.2,0.5,0.0,0.5,0.0,4.8,35.0,9.3,1.8,0.0,1.4,4.7,0.2,0.4,0.6,2.9,0.3,6.8,0.3,0.2,0.6,7.3,3.7,3.4,3.3,0.6,0.0,25.8,9.3,0.9,0.1,1.2,0.0
801,6.2,32.7,9.7,1.6,0.1,1.0,5.9,0.1,0.4,0.4,4.4,0.3,6.5,0.8,0.3,0.4,7.2,4.1,4.2,4.2,0.1,0.0,27.0,10.1,1.0,0.0,1.1,0.0,2.6,34.1,7.6,1.3,0.1,0.6,2.6,0.1,0.3,1.0,2.2,0.1,8.9,0.3,0.2,1.0,7.2,3.8,4.5,4.5,0.2,0.0,25.6,9.9,0.4,0.0,1.5,0.0
802,4.5,34.7,9.0,2.5,0.8,1.1,4.3,0.5,0.4,0.2,3.5,0.4,9.7,0.4,0.5,0.3,7.6,5.2,2.4,2.4,0.5,0.0,29.4,10.5,0.6,0.0,0.6,0.0,4.6,36.9,10.3,1.2,0.1,1.2,4.6,0.6,0.1,0.8,3.2,0.2,9.9,0.3,0.4,0.8,8.5,4.1,4.0,4.0,0.1,0.0,27.5,10.0,0.6,0.0,0.5,0.0
803,4.5,33.7,8.5,2.7,0.0,0.7,4.3,0.3,0.3,0.4,4.1,0.2,7.4,0.5,0.2,0.3,8.4,3.8,4.1,4.1,0.1,0.0,27.0,10.5,0.4,0.0,0.6,0.0,3.3,33.3,8.0,1.3,0.2,1.2,3.2,0.1,0.1,0.4,2.1,0.3,7.4,0.4,0.4,1.2,5.7,3.3,3.7,3.6,0.2,0.0,25.1,9.9,0.8,0.2,0.9,0.0
804,4.6,35.9,10.5,2.3,0.0,1.0,4.3,0.2,0.1,0.4,3.3,0.2,6.4,0.3,0.2,1.1,7.8,4.7,2.8,2.8,0.6,0.1,29.7,10.3,0.7,0.1,1.1,0.0,3.7,33.8,8.0,1.5,0.1,0.9,3.7,0.4,0.2,0.0,2.2,0.1,8.0,1.0,0.4,0.6,5.9,3.4,4.7,4.6,0.2,0.0,25.2,8.2,1.0,0.1,0.9,0.0
805,6.2,35.0,10.9,2.0,0.4,1.2,5.8,0.1,0.5,0.4,2.8,0.3,7.5,1.0,0.2,0.3,7.2,4.8,7.6,7.6,0.4,0.0,26.4,10.5,0.3,0.0,0.6,0.0,5.6,36.4,9.9,2.4,0.4,1.0,5.5,0.2,0.3,1.0,2.4,0.2,8.3,0.6,0.2,0.7,6.5,3.9,3.1,3.1,0.1,0.0,27.8,10.8,0.8,0.0,1.2,0.0
806,3.2,30.9,7.2,1.6,0.3,0.8,3.2,0.4,0.2,0.7,1.9,0.1,4.2,0.1,0.0,1.2,5.4,4.0,3.1,3.1,0.4,0.0,27.0,10.2,0.6,0.0,0.9,0.0,5.0,36.8,9.8,2.0,0.1,1.1,4.7,0.4,0.6,0.3,2.9,0.4,8.8,0.8,0.3,0.2,7.8,3.0,3.2,3.2,0.1,0.0,27.0,12.0,0.1,0.0,1.3,0.0
807,2.7,30.2,5.1,1.3,0.3,0.3,2.4,0.7,0.3,0.5,2.7,0.2,9.1,0.7,0.1,0.2,5.5,4.5,3.8,3.8,0.3,0.1,27.6,10.0,0.5,0.2,0.6,0.0,4.4,33.6,9.0,1.7,0.6,0.5,4.0,0.2,0.3,0.2,3.3,0.0,7.7,1.2,0.3,0.6,6.8,3.1,2.7,2.7,0.4,0.1,25.0,9.9,0.4,0.1,0.9,0.0
808,3.8,32.8,8.4,1.9,0.1,0.8,3.8,0.2,0.5,0.1,2.2,0.1,5.6,0.6,0.3,0.7,5.9,3.9,3.9,3.9,0.7,0.0,27.6,10.3,0.4,0.1,0.6,0.0,4.3,35.0,9.3,1.3,0.5,0.8,4.1,0.8,0.1,0.4,2.2,0.2,8.2,0.4,0.3,0.3,7.2,4.0,2.6,2.6,1.0,0.0,26.1,9.5,0.1,0.0,0.6,0.0
809,4.9,33.2,8.8,0.9,0.1,1.1,4.8,0.5,0.2,0.0,2.8,0.0,6.6,0.7,0.1,1.2,5.6,4.6,4.0,4.0,0.5,0.0,28.2,10.7,0.3,0.0,1.0,0.0,3.7,34.0,8.5,2.1,0.0,1.3,3.6,0.1,0.1,0.2,1.8,0.2,8.4,0.3,0.4,0.6,5.5,3.7,3.9,3.9,0.2,0.1,25.6,7.2,0.6,0.0,0.9,0.0
810,2.6,32.2,7.1,1.6,0.0,0.9,2.5,0.3,0.2,0.2,2.8,0.2,7.3,0.4,0.0,0.6,7.0,4.0,3.4,3.4,0.1,0.0,27.0,6.8,0.5,0.0,0.0,0.0,4.6,34.4,8.6,1.4,0.1,1.2,4.4,0.0,0.3,0.7,3.9,0.2,8.6,0.7,0.3,0.9,7.7,4.1,3.7,3.7,0.3,0.0,25.5,9.4,1.2,0.1,0.6,0.0
811,3.6,32.8,7.9,1.4,0.4,0.6,3.3,0.4,0.2,0.3,2.5,0.1,6.6,0.8,0.1,1.1,6.2,3.9,3.9,3.9,0.2,0.0,27.6,11.5,0.6,0.0,1.1,0.0,4.4,34.6,8.6,1.6,0.2,0.9,4.3,0.1,0.5,0.4,2.9,0.2,9.2,0.2,0.0,0.5,7.1,3.1,4.0,4.0,0.2,0.0,25.5,9.1,1.0,0.0,0.9,0.0
812,3.3,34.3,7.3,1.0,0.3,0.6,3.0,0.2,0.2,0.1,3.1,0.5,10.5,0.6,0.0,1.2,6.2,4.3,3.7,3.7,0.2,0.0,29.7,11.0,0.2,0.2,1.6,0.0,2.8,32.3,7.5,1.9,0.0,0.8,2.5,0.5,0.1,0.3,3.7,0.3,7.1,0.5,0.2,1.1,7.1,3.6,3.8,3.8,0.6,0.0,24.7,9.3,0.6,0.0,1.2,0.0
813,5.4,33.9,9.4,2.2,0.1,1.2,5.1,0.6,0.2,0.1,3.8,0.3,8.6,0.9,0.2,0.6,7.1,3.9,2.7,2.7,0.1,0.0,28.2,9.7,0.5,0.1,0.6,0.0,4.7,38.0,9.7,1.4,0.1,1.1,4.6,0.1,0.0,0.2,2.2,0.2,8.9,0.7,0.1,0.4,7.0,4.5,4.6,4.6,0.9,0.0,27.7,10.6,0.5,0.2,0.8,0.0
